r,type,scenario,ID,condition,anty,anti_needed
2,YY,NEED3_1,sj34,0,1,1
2,YY,NEED5_1,sj34,0,1,1
1,NN,NOTNEED1_1.2,sj35,2,0,0
1,NN,NOTNEED2_1.2,sj35,2,0,0
1,NN,NOTNEED3_1.2,sj35,2,0,0
1,NN,NOTNEED4_1.2,sj35,2,0,0
1,NN,NOTNEED5_1.2,sj35,2,0,0
1,NN,NOTNEED6_1.2,sj35,2,0,0
1,UN,UNCNOT1_1.2,sj35,2,0,0
1,UN,UNCNOT2_1.2,sj35,2,0,0
2,UN,UNCNOT3_1.2,sj35,2,1,0
2,UN,UNCNOT4_1.2,sj35,2,1,0
1,UN,UNCNOT5_1.2,sj35,2,0,0
1,UN,UNCNOT6_1.2,sj35,2,0,0
2,UY,UNCNEED3_1.2,sj35,2,1,1
2,UY,UNCNEED5_1.2,sj35,2,1,1
2,YY,NEED3_1.2,sj35,2,1,1
2,YY,NEED5_1.2,sj35,2,1,1
1,NN,NOTNEED1_1.1,sj36,1,0,0
1,NN,NOTNEED2_1.1,sj36,1,0,0
1,NN,NOTNEED3_1.1,sj36,1,0,0
1,NN,NOTNEED4_1.1,sj36,1,0,0
1,NN,NOTNEED5_1.1,sj36,1,0,0
1,NN,NOTNEED6_1.1,sj36,1,0,0
1,UN,UNCNOT1_1.1,sj36,1,0,0
1,UN,UNCNOT2_1.1,sj36,1,0,0
1,UN,UNCNOT3_1.1,sj36,1,0,0
1,UN,UNCNOT4_1.1,sj36,1,0,0
1,UN,UNCNOT5_1.1,sj36,1,0,0
1,UN,UNCNOT6_1.1,sj36,1,0,0
2,UY,UNCNEED3_1.1,sj36,1,1,1
2,UY,UNCNEED5_1.1,sj36,1,1,1
2,YY,NEED3_1.1,sj36,1,1,1
2,YY,NEED5_1.1,sj36,1,1,1
1,NN,NOTNEED1_1.2,sj37,2,0,0
1,NN,NOTNEED2_1.2,sj37,2,0,0
1,NN,NOTNEED3_1.2,sj37,2,0,0
1,NN,NOTNEED4_1.2,sj37,2,0,0
1,NN,NOTNEED5_1.2,sj37,2,0,0
1,NN,NOTNEED6_1.2,sj37,2,0,0
1,UN,UNCNOT1_1.2,sj37,2,0,0
1,UN,UNCNOT2_1.2,sj37,2,0,0
1,UN,UNCNOT3_1.2,sj37,2,0,0
1,UN,UNCNOT4_1.2,sj37,2,0,0
1,UN,UNCNOT5_1.2,sj37,2,0,0
1,UN,UNCNOT6_1.2,sj37,2,0,0
2,UY,UNCNEED3_1.2,sj37,2,1,1
2,UY,UNCNEED5_1.2,sj37,2,1,1
2,YY,NEED3_1.2,sj37,2,1,1
2,YY,NEED5_1.2,sj37,2,1,1
1,NN,NOTNEED1_1,sj38,0,0,0
1,NN,NOTNEED2_1,sj38,0,0,0
1,NN,NOTNEED3_1,sj38,0,0,0
1,NN,NOTNEED4_1,sj38,0,0,0
1,NN,NOTNEED5_1,sj38,0,0,0
1,NN,NOTNEED6_1,sj38,0,0,0
1,UN,UNCNOT1_1,sj38,0,0,0
1,UN,UNCNOT2_1,sj38,0,0,0
1,UN,UNCNOT3_1,sj38,0,0,0
2,UN,UNCNOT4_1,sj38,0,1,0
1,UN,UNCNOT5_1,sj38,0,0,0
2,UN,UNCNOT6_1,sj38,0,1,0
2,UY,UNCNEED3_1,sj38,0,1,1
2,UY,UNCNEED5_1,sj38,0,1,1
2,YY,NEED3_1,sj38,0,1,1
2,YY,NEED5_1,sj38,0,1,1
1,NN,NOTNEED1_1,sj39,0,0,0
1,NN,NOTNEED2_1,sj39,0,0,0
1,NN,NOTNEED3_1,sj39,0,0,0
1,NN,NOTNEED4_1,sj39,0,0,0
1,NN,NOTNEED5_1,sj39,0,0,0
1,NN,NOTNEED6_1,sj39,0,0,0
2,UN,UNCNOT1_1,sj39,0,1,0
2,UN,UNCNOT2_1,sj39,0,1,0
2,UN,UNCNOT3_1,sj39,0,1,0
2,UN,UNCNOT4_1,sj39,0,1,0
1,UN,UNCNOT5_1,sj39,0,0,0
2,UN,UNCNOT6_1,sj39,0,1,0
2,UY,UNCNEED3_1,sj39,0,1,1
2,UY,UNCNEED5_1,sj39,0,1,1
2,YY,NEED3_1,sj39,0,1,1
2,YY,NEED5_1,sj39,0,1,1
1,NN,NOTNEED1_1.2,sj40,2,0,0
1,NN,NOTNEED2_1.2,sj40,2,0,0
1,NN,NOTNEED3_1.2,sj40,2,0,0
1,NN,NOTNEED4_1.2,sj40,2,0,0
1,NN,NOTNEED5_1.2,sj40,2,0,0
1,NN,NOTNEED6_1.2,sj40,2,0,0
1,UN,UNCNOT1_1.2,sj40,2,0,0
1,UN,UNCNOT2_1.2,sj40,2,0,0
1,UN,UNCNOT3_1.2,sj40,2,0,0
1,UN,UNCNOT4_1.2,sj40,2,0,0
1,UN,UNCNOT5_1.2,sj40,2,0,0
1,UN,UNCNOT6_1.2,sj40,2,0,0
2,UY,UNCNEED3_1.2,sj40,2,1,1
2,UY,UNCNEED5_1.2,sj40,2,1,1
2,YY,NEED3_1.2,sj40,2,1,1
2,YY,NEED5_1.2,sj40,2,1,1
1,NN,NOTNEED1_1.2,sj41,2,0,0
1,NN,NOTNEED2_1.2,sj41,2,0,0
1,NN,NOTNEED3_1.2,sj41,2,0,0
1,NN,NOTNEED4_1.2,sj41,2,0,0
1,NN,NOTNEED5_1.2,sj41,2,0,0
1,NN,NOTNEED6_1.2,sj41,2,0,0
1,UN,UNCNOT1_1.2,sj41,2,0,0
2,UN,UNCNOT2_1.2,sj41,2,1,0
1,UN,UNCNOT3_1.2,sj41,2,0,0
1,UN,UNCNOT4_1.2,sj41,2,0,0
1,UN,UNCNOT5_1.2,sj41,2,0,0
1,UN,UNCNOT6_1.2,sj41,2,0,0
2,UY,UNCNEED3_1.2,sj41,2,1,1
2,UY,UNCNEED5_1.2,sj41,2,1,1
2,YY,NEED3_1.2,sj41,2,1,1
2,YY,NEED5_1.2,sj41,2,1,1
1,NN,NOTNEED1_1.1,sj42,1,0,0
1,NN,NOTNEED2_1.1,sj42,1,0,0
1,NN,NOTNEED3_1.1,sj42,1,0,0
1,NN,NOTNEED4_1.1,sj42,1,0,0
1,NN,NOTNEED5_1.1,sj42,1,0,0
1,NN,NOTNEED6_1.1,sj42,1,0,0
1,UN,UNCNOT1_1.1,sj42,1,0,0
1,UN,UNCNOT2_1.1,sj42,1,0,0
1,UN,UNCNOT3_1.1,sj42,1,0,0
1,UN,UNCNOT4_1.1,sj42,1,0,0
1,UN,UNCNOT5_1.1,sj42,1,0,0
1,UN,UNCNOT6_1.1,sj42,1,0,0
2,UY,UNCNEED3_1.1,sj42,1,1,1
2,UY,UNCNEED5_1.1,sj42,1,1,1
2,YY,NEED3_1.1,sj42,1,1,1
2,YY,NEED5_1.1,sj42,1,1,1
1,NN,NOTNEED1_1.1,sj43,1,0,0
1,NN,NOTNEED2_1.1,sj43,1,0,0
1,NN,NOTNEED3_1.1,sj43,1,0,0
1,NN,NOTNEED4_1.1,sj43,1,0,0
1,NN,NOTNEED5_1.1,sj43,1,0,0
1,NN,NOTNEED6_1.1,sj43,1,0,0
1,UN,UNCNOT1_1.1,sj43,1,0,0
1,UN,UNCNOT2_1.1,sj43,1,0,0
1,UN,UNCNOT3_1.1,sj43,1,0,0
1,UN,UNCNOT4_1.1,sj43,1,0,0
1,UN,UNCNOT5_1.1,sj43,1,0,0
1,UN,UNCNOT6_1.1,sj43,1,0,0
2,UY,UNCNEED3_1.1,sj43,1,1,1
1,UY,UNCNEED5_1.1,sj43,1,0,1
2,YY,NEED3_1.1,sj43,1,1,1
2,YY,NEED5_1.1,sj43,1,1,1
1,NN,NOTNEED1_1.1,sj44,1,0,0
1,NN,NOTNEED2_1.1,sj44,1,0,0
1,NN,NOTNEED3_1.1,sj44,1,0,0
1,NN,NOTNEED4_1.1,sj44,1,0,0
1,NN,NOTNEED5_1.1,sj44,1,0,0
1,NN,NOTNEED6_1.1,sj44,1,0,0
1,UN,UNCNOT1_1.1,sj44,1,0,0
1,UN,UNCNOT2_1.1,sj44,1,0,0
1,UN,UNCNOT3_1.1,sj44,1,0,0
1,UN,UNCNOT4_1.1,sj44,1,0,0
1,UN,UNCNOT5_1.1,sj44,1,0,0
1,UN,UNCNOT6_1.1,sj44,1,0,0
2,UY,UNCNEED3_1.1,sj44,1,1,1
2,UY,UNCNEED5_1.1,sj44,1,1,1
2,YY,NEED3_1.1,sj44,1,1,1
2,YY,NEED5_1.1,sj44,1,1,1
1,NN,NOTNEED1_1.1,sj45,1,0,0
1,NN,NOTNEED2_1.1,sj45,1,0,0
1,NN,NOTNEED3_1.1,sj45,1,0,0
1,NN,NOTNEED4_1.1,sj45,1,0,0
1,NN,NOTNEED5_1.1,sj45,1,0,0
1,NN,NOTNEED6_1.1,sj45,1,0,0
1,UN,UNCNOT1_1.1,sj45,1,0,0
1,UN,UNCNOT2_1.1,sj45,1,0,0
1,UN,UNCNOT3_1.1,sj45,1,0,0
1,UN,UNCNOT4_1.1,sj45,1,0,0
1,UN,UNCNOT5_1.1,sj45,1,0,0
1,UN,UNCNOT6_1.1,sj45,1,0,0
2,UY,UNCNEED3_1.1,sj45,1,1,1
2,UY,UNCNEED5_1.1,sj45,1,1,1
2,YY,NEED3_1.1,sj45,1,1,1
2,YY,NEED5_1.1,sj45,1,1,1
1,NN,NOTNEED1_1.2,sj46,2,0,0
1,NN,NOTNEED2_1.2,sj46,2,0,0
1,NN,NOTNEED3_1.2,sj46,2,0,0
1,NN,NOTNEED4_1.2,sj46,2,0,0
1,NN,NOTNEED5_1.2,sj46,2,0,0
1,NN,NOTNEED6_1.2,sj46,2,0,0
1,UN,UNCNOT1_1.2,sj46,2,0,0
1,UN,UNCNOT2_1.2,sj46,2,0,0
1,UN,UNCNOT3_1.2,sj46,2,0,0
1,UN,UNCNOT4_1.2,sj46,2,0,0
1,UN,UNCNOT5_1.2,sj46,2,0,0
1,UN,UNCNOT6_1.2,sj46,2,0,0
2,UY,UNCNEED3_1.2,sj46,2,1,1
2,UY,UNCNEED5_1.2,sj46,2,1,1
2,YY,NEED3_1.2,sj46,2,1,1
2,YY,NEED5_1.2,sj46,2,1,1
1,NN,NOTNEED1_1.1,sj47,1,0,0
1,NN,NOTNEED2_1.1,sj47,1,0,0
1,NN,NOTNEED3_1.1,sj47,1,0,0
1,NN,NOTNEED4_1.1,sj47,1,0,0
1,NN,NOTNEED5_1.1,sj47,1,0,0
1,NN,NOTNEED6_1.1,sj47,1,0,0
1,UN,UNCNOT1_1.1,sj47,1,0,0
1,UN,UNCNOT2_1.1,sj47,1,0,0
1,UN,UNCNOT3_1.1,sj47,1,0,0
1,UN,UNCNOT4_1.1,sj47,1,0,0
1,UN,UNCNOT5_1.1,sj47,1,0,0
1,UN,UNCNOT6_1.1,sj47,1,0,0
2,UY,UNCNEED3_1.1,sj47,1,1,1
2,UY,UNCNEED5_1.1,sj47,1,1,1
2,YY,NEED3_1.1,sj47,1,1,1
2,YY,NEED5_1.1,sj47,1,1,1
1,NN,NOTNEED1_1.1,sj48,1,0,0
1,NN,NOTNEED2_1.1,sj48,1,0,0
1,NN,NOTNEED3_1.1,sj48,1,0,0
1,NN,NOTNEED4_1.1,sj48,1,0,0
1,NN,NOTNEED5_1.1,sj48,1,0,0
1,NN,NOTNEED6_1.1,sj48,1,0,0
1,UN,UNCNOT1_1.1,sj48,1,0,0
1,UN,UNCNOT2_1.1,sj48,1,0,0
1,UN,UNCNOT3_1.1,sj48,1,0,0
1,UN,UNCNOT4_1.1,sj48,1,0,0
1,UN,UNCNOT5_1.1,sj48,1,0,0
1,UN,UNCNOT6_1.1,sj48,1,0,0
2,UY,UNCNEED3_1.1,sj48,1,1,1
2,UY,UNCNEED5_1.1,sj48,1,1,1
2,YY,NEED3_1.1,sj48,1,1,1
2,YY,NEED5_1.1,sj48,1,1,1
1,NN,NOTNEED1_1.1,sj49,1,0,0
1,NN,NOTNEED2_1.1,sj49,1,0,0
1,NN,NOTNEED3_1.1,sj49,1,0,0
1,NN,NOTNEED4_1.1,sj49,1,0,0
1,NN,NOTNEED5_1.1,sj49,1,0,0
2,NN,NOTNEED6_1.1,sj49,1,1,0
2,UN,UNCNOT1_1.1,sj49,1,1,0
1,UN,UNCNOT2_1.1,sj49,1,0,0
2,UN,UNCNOT3_1.1,sj49,1,1,0
1,UN,UNCNOT4_1.1,sj49,1,0,0
1,UN,UNCNOT5_1.1,sj49,1,0,0
2,UN,UNCNOT6_1.1,sj49,1,1,0
2,UY,UNCNEED3_1.1,sj49,1,1,1
2,UY,UNCNEED5_1.1,sj49,1,1,1
2,YY,NEED3_1.1,sj49,1,1,1
2,YY,NEED5_1.1,sj49,1,1,1
1,NN,NOTNEED1_1.2,sj50,2,0,0
1,NN,NOTNEED2_1.2,sj50,2,0,0
1,NN,NOTNEED3_1.2,sj50,2,0,0
1,NN,NOTNEED4_1.2,sj50,2,0,0
1,NN,NOTNEED5_1.2,sj50,2,0,0
1,NN,NOTNEED6_1.2,sj50,2,0,0
1,UN,UNCNOT1_1.2,sj50,2,0,0
1,UN,UNCNOT2_1.2,sj50,2,0,0
1,UN,UNCNOT3_1.2,sj50,2,0,0
1,UN,UNCNOT4_1.2,sj50,2,0,0
1,UN,UNCNOT5_1.2,sj50,2,0,0
1,UN,UNCNOT6_1.2,sj50,2,0,0
2,UY,UNCNEED3_1.2,sj50,2,1,1
2,UY,UNCNEED5_1.2,sj50,2,1,1
2,YY,NEED3_1.2,sj50,2,1,1
2,YY,NEED5_1.2,sj50,2,1,1
1,NN,NOTNEED1_1,sj51,0,0,0
1,NN,NOTNEED2_1,sj51,0,0,0
1,NN,NOTNEED3_1,sj51,0,0,0
1,NN,NOTNEED4_1,sj51,0,0,0
1,NN,NOTNEED5_1,sj51,0,0,0
1,NN,NOTNEED6_1,sj51,0,0,0
1,UN,UNCNOT1_1,sj51,0,0,0
1,UN,UNCNOT2_1,sj51,0,0,0
1,UN,UNCNOT3_1,sj51,0,0,0
2,UN,UNCNOT4_1,sj51,0,1,0
1,UN,UNCNOT5_1,sj51,0,0,0
1,UN,UNCNOT6_1,sj51,0,0,0
2,UY,UNCNEED3_1,sj51,0,1,1
2,UY,UNCNEED5_1,sj51,0,1,1
2,YY,NEED3_1,sj51,0,1,1
2,YY,NEED5_1,sj51,0,1,1
1,NN,NOTNEED1_1.1,sj52,1,0,0
1,NN,NOTNEED2_1.1,sj52,1,0,0
1,NN,NOTNEED3_1.1,sj52,1,0,0
1,NN,NOTNEED4_1.1,sj52,1,0,0
1,NN,NOTNEED5_1.1,sj52,1,0,0
1,NN,NOTNEED6_1.1,sj52,1,0,0
1,UN,UNCNOT1_1.1,sj52,1,0,0
1,UN,UNCNOT2_1.1,sj52,1,0,0
1,UN,UNCNOT3_1.1,sj52,1,0,0
1,UN,UNCNOT4_1.1,sj52,1,0,0
1,UN,UNCNOT5_1.1,sj52,1,0,0
1,UN,UNCNOT6_1.1,sj52,1,0,0
2,UY,UNCNEED3_1.1,sj52,1,1,1
2,UY,UNCNEED5_1.1,sj52,1,1,1
2,YY,NEED3_1.1,sj52,1,1,1
2,YY,NEED5_1.1,sj52,1,1,1
1,NN,NOTNEED1_1.2,sj53,2,0,0
1,NN,NOTNEED2_1.2,sj53,2,0,0
1,NN,NOTNEED3_1.2,sj53,2,0,0
1,NN,NOTNEED4_1.2,sj53,2,0,0
1,NN,NOTNEED5_1.2,sj53,2,0,0
1,NN,NOTNEED6_1.2,sj53,2,0,0
1,UN,UNCNOT1_1.2,sj53,2,0,0
1,UN,UNCNOT2_1.2,sj53,2,0,0
1,UN,UNCNOT3_1.2,sj53,2,0,0
1,UN,UNCNOT4_1.2,sj53,2,0,0
1,UN,UNCNOT5_1.2,sj53,2,0,0
1,UN,UNCNOT6_1.2,sj53,2,0,0
2,UY,UNCNEED3_1.2,sj53,2,1,1
1,UY,UNCNEED5_1.2,sj53,2,0,1
2,YY,NEED3_1.2,sj53,2,1,1
2,YY,NEED5_1.2,sj53,2,1,1
1,NN,NOTNEED1_1,sj54,0,0,0
1,NN,NOTNEED2_1,sj54,0,0,0
1,NN,NOTNEED3_1,sj54,0,0,0
1,NN,NOTNEED4_1,sj54,0,0,0
1,NN,NOTNEED5_1,sj54,0,0,0
1,NN,NOTNEED6_1,sj54,0,0,0
1,UN,UNCNOT1_1,sj54,0,0,0
1,UN,UNCNOT2_1,sj54,0,0,0
2,UN,UNCNOT3_1,sj54,0,1,0
2,UN,UNCNOT4_1,sj54,0,1,0
1,UN,UNCNOT5_1,sj54,0,0,0
1,UN,UNCNOT6_1,sj54,0,0,0
2,UY,UNCNEED3_1,sj54,0,1,1
2,UY,UNCNEED5_1,sj54,0,1,1
2,YY,NEED3_1,sj54,0,1,1
2,YY,NEED5_1,sj54,0,1,1
1,NN,NOTNEED1_1,sj55,0,0,0
1,NN,NOTNEED2_1,sj55,0,0,0
1,NN,NOTNEED3_1,sj55,0,0,0
1,NN,NOTNEED4_1,sj55,0,0,0
1,NN,NOTNEED5_1,sj55,0,0,0
1,NN,NOTNEED6_1,sj55,0,0,0
2,UN,UNCNOT1_1,sj55,0,1,0
1,UN,UNCNOT2_1,sj55,0,0,0
2,UN,UNCNOT3_1,sj55,0,1,0
2,UN,UNCNOT4_1,sj55,0,1,0
2,UN,UNCNOT5_1,sj55,0,1,0
1,UN,UNCNOT6_1,sj55,0,0,0
2,UY,UNCNEED3_1,sj55,0,1,1
2,UY,UNCNEED5_1,sj55,0,1,1
2,YY,NEED3_1,sj55,0,1,1
2,YY,NEED5_1,sj55,0,1,1
1,NN,NOTNEED1_1.1,sj56,1,0,0
1,NN,NOTNEED2_1.1,sj56,1,0,0
1,NN,NOTNEED3_1.1,sj56,1,0,0
1,NN,NOTNEED4_1.1,sj56,1,0,0
1,NN,NOTNEED5_1.1,sj56,1,0,0
1,NN,NOTNEED6_1.1,sj56,1,0,0
1,UN,UNCNOT1_1.1,sj56,1,0,0
1,UN,UNCNOT2_1.1,sj56,1,0,0
1,UN,UNCNOT3_1.1,sj56,1,0,0
1,UN,UNCNOT4_1.1,sj56,1,0,0
1,UN,UNCNOT5_1.1,sj56,1,0,0
1,UN,UNCNOT6_1.1,sj56,1,0,0
2,UY,UNCNEED3_1.1,sj56,1,1,1
2,UY,UNCNEED5_1.1,sj56,1,1,1
2,YY,NEED3_1.1,sj56,1,1,1
2,YY,NEED5_1.1,sj56,1,1,1
1,NN,NOTNEED1_1.2,sj57,2,0,0
1,NN,NOTNEED2_1.2,sj57,2,0,0
1,NN,NOTNEED3_1.2,sj57,2,0,0
1,NN,NOTNEED4_1.2,sj57,2,0,0
1,NN,NOTNEED5_1.2,sj57,2,0,0
1,NN,NOTNEED6_1.2,sj57,2,0,0
1,UN,UNCNOT1_1.2,sj57,2,0,0
1,UN,UNCNOT2_1.2,sj57,2,0,0
1,UN,UNCNOT3_1.2,sj57,2,0,0
1,UN,UNCNOT4_1.2,sj57,2,0,0
1,UN,UNCNOT5_1.2,sj57,2,0,0
1,UN,UNCNOT6_1.2,sj57,2,0,0
2,UY,UNCNEED3_1.2,sj57,2,1,1
2,UY,UNCNEED5_1.2,sj57,2,1,1
2,YY,NEED3_1.2,sj57,2,1,1
2,YY,NEED5_1.2,sj57,2,1,1
1,NN,NOTNEED1_1,sj58,0,0,0
1,NN,NOTNEED2_1,sj58,0,0,0
1,NN,NOTNEED3_1,sj58,0,0,0
1,NN,NOTNEED4_1,sj58,0,0,0
1,NN,NOTNEED5_1,sj58,0,0,0
1,NN,NOTNEED6_1,sj58,0,0,0
2,UN,UNCNOT1_1,sj58,0,1,0
2,UN,UNCNOT2_1,sj58,0,1,0
2,UN,UNCNOT3_1,sj58,0,1,0
2,UN,UNCNOT4_1,sj58,0,1,0
2,UN,UNCNOT5_1,sj58,0,1,0
2,UN,UNCNOT6_1,sj58,0,1,0
2,UY,UNCNEED3_1,sj58,0,1,1
2,UY,UNCNEED5_1,sj58,0,1,1
2,YY,NEED3_1,sj58,0,1,1
2,YY,NEED5_1,sj58,0,1,1
1,NN,NOTNEED1_1.2,sj59,2,0,0
1,NN,NOTNEED2_1.2,sj59,2,0,0
1,NN,NOTNEED3_1.2,sj59,2,0,0
1,NN,NOTNEED4_1.2,sj59,2,0,0
1,NN,NOTNEED5_1.2,sj59,2,0,0
1,NN,NOTNEED6_1.2,sj59,2,0,0
1,UN,UNCNOT1_1.2,sj59,2,0,0
1,UN,UNCNOT2_1.2,sj59,2,0,0
1,UN,UNCNOT3_1.2,sj59,2,0,0
1,UN,UNCNOT4_1.2,sj59,2,0,0
1,UN,UNCNOT5_1.2,sj59,2,0,0
1,UN,UNCNOT6_1.2,sj59,2,0,0
2,UY,UNCNEED3_1.2,sj59,2,1,1
2,UY,UNCNEED5_1.2,sj59,2,1,1
2,YY,NEED3_1.2,sj59,2,1,1
2,YY,NEED5_1.2,sj59,2,1,1
1,NN,NOTNEED1_1,sj60,0,0,0
1,NN,NOTNEED2_1,sj60,0,0,0
1,NN,NOTNEED3_1,sj60,0,0,0
1,NN,NOTNEED4_1,sj60,0,0,0
1,NN,NOTNEED5_1,sj60,0,0,0
1,NN,NOTNEED6_1,sj60,0,0,0
1,UN,UNCNOT1_1,sj60,0,0,0
2,UN,UNCNOT2_1,sj60,0,1,0
2,UN,UNCNOT3_1,sj60,0,1,0
2,UN,UNCNOT4_1,sj60,0,1,0
1,UN,UNCNOT5_1,sj60,0,0,0
2,UN,UNCNOT6_1,sj60,0,1,0
2,UY,UNCNEED3_1,sj60,0,1,1
2,UY,UNCNEED5_1,sj60,0,1,1
2,YY,NEED3_1,sj60,0,1,1
2,YY,NEED5_1,sj60,0,1,1
1,NN,NOTNEED1_1,sj61,0,0,0
1,NN,NOTNEED2_1,sj61,0,0,0
1,NN,NOTNEED3_1,sj61,0,0,0
1,NN,NOTNEED4_1,sj61,0,0,0
1,NN,NOTNEED5_1,sj61,0,0,0
1,NN,NOTNEED6_1,sj61,0,0,0
1,UN,UNCNOT1_1,sj61,0,0,0
1,UN,UNCNOT2_1,sj61,0,0,0
2,UN,UNCNOT3_1,sj61,0,1,0
2,UN,UNCNOT4_1,sj61,0,1,0
1,UN,UNCNOT5_1,sj61,0,0,0
1,UN,UNCNOT6_1,sj61,0,0,0
2,UY,UNCNEED3_1,sj61,0,1,1
2,UY,UNCNEED5_1,sj61,0,1,1
2,YY,NEED3_1,sj61,0,1,1
2,YY,NEED5_1,sj61,0,1,1
1,NN,NOTNEED1_1,sj62,0,0,0
1,NN,NOTNEED2_1,sj62,0,0,0
1,NN,NOTNEED3_1,sj62,0,0,0
1,NN,NOTNEED4_1,sj62,0,0,0
1,NN,NOTNEED5_1,sj62,0,0,0
1,NN,NOTNEED6_1,sj62,0,0,0
1,UN,UNCNOT1_1,sj62,0,0,0
1,UN,UNCNOT2_1,sj62,0,0,0
2,UN,UNCNOT3_1,sj62,0,1,0
1,UN,UNCNOT4_1,sj62,0,0,0
1,UN,UNCNOT5_1,sj62,0,0,0
1,UN,UNCNOT6_1,sj62,0,0,0
1,UY,UNCNEED3_1,sj62,0,0,1
2,UY,UNCNEED5_1,sj62,0,1,1
2,YY,NEED3_1,sj62,0,1,1
2,YY,NEED5_1,sj62,0,1,1
1,NN,NOTNEED1_1,sj63,0,0,0
1,NN,NOTNEED2_1,sj63,0,0,0
1,NN,NOTNEED3_1,sj63,0,0,0
1,NN,NOTNEED4_1,sj63,0,0,0
1,NN,NOTNEED5_1,sj63,0,0,0
1,NN,NOTNEED6_1,sj63,0,0,0
1,UN,UNCNOT1_1,sj63,0,0,0
1,UN,UNCNOT2_1,sj63,0,0,0
2,UN,UNCNOT3_1,sj63,0,1,0
2,UN,UNCNOT4_1,sj63,0,1,0
1,UN,UNCNOT5_1,sj63,0,0,0
1,UN,UNCNOT6_1,sj63,0,0,0
2,UY,UNCNEED3_1,sj63,0,1,1
2,UY,UNCNEED5_1,sj63,0,1,1
2,YY,NEED3_1,sj63,0,1,1
2,YY,NEED5_1,sj63,0,1,1
1,NN,NOTNEED1_1.2,sj64,2,0,0
1,NN,NOTNEED2_1.2,sj64,2,0,0
1,NN,NOTNEED3_1.2,sj64,2,0,0
1,NN,NOTNEED4_1.2,sj64,2,0,0
1,NN,NOTNEED5_1.2,sj64,2,0,0
1,NN,NOTNEED6_1.2,sj64,2,0,0
1,UN,UNCNOT1_1.2,sj64,2,0,0
1,UN,UNCNOT2_1.2,sj64,2,0,0
1,UN,UNCNOT3_1.2,sj64,2,0,0
1,UN,UNCNOT4_1.2,sj64,2,0,0
1,UN,UNCNOT5_1.2,sj64,2,0,0
1,UN,UNCNOT6_1.2,sj64,2,0,0
2,UY,UNCNEED3_1.2,sj64,2,1,1
2,UY,UNCNEED5_1.2,sj64,2,1,1
2,YY,NEED3_1.2,sj64,2,1,1
2,YY,NEED5_1.2,sj64,2,1,1
1,NN,NOTNEED1_1.2,sj65,2,0,0
1,NN,NOTNEED2_1.2,sj65,2,0,0
1,NN,NOTNEED3_1.2,sj65,2,0,0
1,NN,NOTNEED4_1.2,sj65,2,0,0
1,NN,NOTNEED5_1.2,sj65,2,0,0
1,NN,NOTNEED6_1.2,sj65,2,0,0
1,UN,UNCNOT1_1.2,sj65,2,0,0
1,UN,UNCNOT2_1.2,sj65,2,0,0
1,UN,UNCNOT3_1.2,sj65,2,0,0
1,UN,UNCNOT4_1.2,sj65,2,0,0
1,UN,UNCNOT5_1.2,sj65,2,0,0
1,UN,UNCNOT6_1.2,sj65,2,0,0
2,UY,UNCNEED3_1.2,sj65,2,1,1
2,UY,UNCNEED5_1.2,sj65,2,1,1
2,YY,NEED3_1.2,sj65,2,1,1
2,YY,NEED5_1.2,sj65,2,1,1
1,NN,NOTNEED1_1.1,sj66,1,0,0
1,NN,NOTNEED2_1.1,sj66,1,0,0
1,NN,NOTNEED3_1.1,sj66,1,0,0
1,NN,NOTNEED4_1.1,sj66,1,0,0
1,NN,NOTNEED5_1.1,sj66,1,0,0
2,NN,NOTNEED6_1.1,sj66,1,1,0
1,UN,UNCNOT1_1.1,sj66,1,0,0
1,UN,UNCNOT2_1.1,sj66,1,0,0
1,UN,UNCNOT3_1.1,sj66,1,0,0
1,UN,UNCNOT4_1.1,sj66,1,0,0
1,UN,UNCNOT5_1.1,sj66,1,0,0
1,UN,UNCNOT6_1.1,sj66,1,0,0
2,UY,UNCNEED3_1.1,sj66,1,1,1
2,UY,UNCNEED5_1.1,sj66,1,1,1
2,YY,NEED3_1.1,sj66,1,1,1
2,YY,NEED5_1.1,sj66,1,1,1
1,NN,NOTNEED1_1.2,sj67,2,0,0
1,NN,NOTNEED2_1.2,sj67,2,0,0
1,NN,NOTNEED3_1.2,sj67,2,0,0
1,NN,NOTNEED4_1.2,sj67,2,0,0
1,NN,NOTNEED5_1.2,sj67,2,0,0
1,NN,NOTNEED6_1.2,sj67,2,0,0
1,UN,UNCNOT1_1.2,sj67,2,0,0
1,UN,UNCNOT2_1.2,sj67,2,0,0
1,UN,UNCNOT3_1.2,sj67,2,0,0
1,UN,UNCNOT4_1.2,sj67,2,0,0
1,UN,UNCNOT5_1.2,sj67,2,0,0
1,UN,UNCNOT6_1.2,sj67,2,0,0
2,UY,UNCNEED3_1.2,sj67,2,1,1
2,UY,UNCNEED5_1.2,sj67,2,1,1
2,YY,NEED3_1.2,sj67,2,1,1
2,YY,NEED5_1.2,sj67,2,1,1
1,NN,NOTNEED1_1,sj68,0,0,0
1,NN,NOTNEED2_1,sj68,0,0,0
1,NN,NOTNEED3_1,sj68,0,0,0
1,NN,NOTNEED4_1,sj68,0,0,0
1,NN,NOTNEED5_1,sj68,0,0,0
1,NN,NOTNEED6_1,sj68,0,0,0
1,UN,UNCNOT1_1,sj68,0,0,0
